system:index,AVE,ClassID,DIF,HH,HH_asm,HH_contrast,HH_corr,HH_diss,HH_ent,HH_idm,HH_savg,HH_var,HV,HV_asm,HV_contrast,HV_corr,HV_diss,HV_ent,HV_idm,HV_savg,HV_var,NDI,NLI,RT1,RT2,random,.geo
2_2_14,744.0,8,570,-24.213783,0.10416666666666669,2574750.2916666665,0.08002385574192375,1255.125,2.2821740957339185,0.00834152650278345,-46621.291666666664,1334176.074652642,-30.389057,0.10416666666666669,2574750.2916666665,0.08002385574192375,1255.125,2.2821740957339185,0.00834152650278345,-46621.291666666664,1334176.074652642,0.3830645,317.4133,2.24183,0.44606414,0.32250817464501147,
2_2_15,565.0,8,522,-24.21185,0.10416666666666669,1902732.0416666667,-0.20631199544843795,1085.8333333333333,2.2821740957339185,0.00834423203493464,-47605.125,783052.5772568882,-30.476263,0.10416666666666669,1902732.0416666667,-0.20631199544843795,1085.8333333333333,2.2821740957339185,0.00834423203493464,-47605.125,783052.5772568882,0.4619469,222.21593,2.7171052,0.36803874,0.32250817464501147,
2_2_16,703.0,8,500,-24.986208,0.10416666666666669,2622880.7708333335,-0.3074998521074356,1331.1041666666665,2.2821740957339185,5.901604516431311E-6,-47671.229166666664,1014750.2860242724,-30.413996,0.10416666666666669,2622880.7708333335,-0.3074998521074356,1331.1041666666665,2.2821740957339185,5.901604516431311E-6,-47671.229166666664,1014750.2860242724,0.35561877,307.04764,2.1037529,0.47534102,0.32250817464501147,
2_2_17,607.0,8,602,-24.70292,0.10416666666666669,5220089.249999999,-0.31061197608424573,1884.7499999999998,2.2821740957339185,4.778010772571627E-6,-47533.08333333333,2007145.3081597388,-30.37185,0.10416666666666669,5220089.249999999,-0.31061197608424573,1884.7499999999998,2.2821740957339185,4.778010772571627E-6,-47533.08333333333,2007145.3081597388,0.49588138,228.86986,2.9673202,0.3370044,0.32250817464501147,
2_2_18,542.0,8,146,-25.639206,0.10416666666666669,6059671.770833333,-0.11683635330185305,1996.1875000000002,2.2821740957339185,9.77868351898995E-5,-46708.77083333333,2670958.1506076306,-30.301699,0.10416666666666669,6059671.770833333,-0.11683635330185305,1996.1875000000002,2.2821740957339185,9.77868351898995E-5,-46708.77083333333,2670958.1506076306,0.13468635,266.08395,1.3113006,0.7626016,0.32250817464501147,
2_2_19,586.0,8,352,-22.330328,0.10416666666666669,5057914.624999999,-0.16133142171673492,1801.5,2.2821740957339185,9.596076292476264E-5,-45892.458333333336,2154628.4774305224,-30.715607,0.10416666666666669,5057914.624999999,-0.16133142171673492,1801.5,2.2821740957339185,9.596076292476264E-5,-45892.458333333336,2154628.4774305224,0.3003413,266.56998,1.8585366,0.53805774,0.32250817464501147,
2_2_20,527.0,8,184,-24.46342,0.10416666666666669,3067375.208333333,-0.04474117132640479,1428.6249999999998,2.2821740957339185,1.1812718234562668E-4,-46049.95833333333,1446582.779513821,-30.824718,0.10416666666666669,3067375.208333333,-0.04474117132640479,1428.6249999999998,2.2821740957339185,1.1812718234562668E-4,-46049.95833333333,1446582.779513821,0.17457305,255.46964,1.4229885,0.7027464,0.32250817464501147,
2_2_21,527.0,8,184,-24.168354,0.10416666666666669,2508334.604166667,-0.21683743583802015,1311.4791666666665,2.2821740957339185,1.5542222626660425E-4,-46532.229166666664,1047083.1818576306,-31.04823,0.10416666666666669,2508334.604166667,-0.21683743583802015,1311.4791666666665,2.2821740957339185,1.5542222626660425E-4,-46532.229166666664,1047083.1818576306,0.17457305,255.46964,1.4229885,0.7027464,0.32250817464501147,
2_2_22,522.5,8,31,-23.29056,0.10416666666666669,1183447.7083333333,0.0744142214772025,898.2083333333333,2.2821740957339185,1.5547975996489872E-4,-46064.0,643907.6562499702,-30.978014,0.10416666666666669,1183447.7083333333,0.0744142214772025,898.2083333333333,2.2821740957339185,1.5547975996489872E-4,-46064.0,643907.6562499702,0.029665072,261.02008,1.061144,0.9423792,0.32250817464501147,
2_2_23,813.5,8,779,-22.643654,0.10416666666666669,910528.0625,0.1431425842831705,794.9374999999999,2.2821740957339185,2.2300116088476305E-5,-45711.5625,546771.6488714814,-31.111738,0.10416666666666669,910528.0625,0.1431425842831705,794.9374999999999,2.2821740957339185,2.2300116088476305E-5,-45711.5625,546771.6488714814,0.47879532,313.5046,2.837264,0.3524522,0.32250817464501147,
2_2_24,544.0,8,328,-23.568531,0.10416666666666669,1618361.3124999998,0.17651332121670169,1014.8541666666666,2.2821740957339185,1.752256287338362E-4,-46422.9375,937880.0915798694,-30.257223,0.10416666666666669,1618361.3124999998,0.17651332121670169,1014.8541666666666,2.2821740957339185,1.752256287338362E-4,-46422.9375,937880.0915798694,0.30147058,247.27942,1.8631579,0.53672314,0.32250817464501147,
2_2_25,516.0,8,352,-23.585373,0.10416666666666669,1717865.7708333335,-0.17091429825662674,1054.5208333333333,2.2821740957339185,1.9588429800820132E-4,-47593.979166666664,800103.5360242724,-32.735924,0.10416666666666669,1717865.7708333335,-0.17091429825662674,1054.5208333333333,2.2821740957339185,1.9588429800820132E-4,-47593.979166666664,800103.5360242724,0.34108528,227.9845,2.035294,0.4913295,0.32250817464501147,
2_2_26,577.0,8,394,-23.396128,0.10416666666666669,909728.9374999999,-0.4044231791109408,835.9375,2.2821740957339185,5.2282652581164E-5,-48220.10416666667,321427.2339409292,-30.230337,0.10416666666666669,909728.9374999999,-0.4044231791109408,835.9375,2.2821740957339185,5.2282652581164E-5,-48220.10416666667,321427.2339409292,0.34142116,254.87001,2.036842,0.49095607,0.32250817464501147,
2_2_27,682.0,8,692,-23.823242,0.10416666666666669,734950.2708333334,-0.33760629487595095,725.8541666666667,2.2821740957339185,0.0011666097172683394,-48520.39583333333,278281.7808159292,-29.863775,0.10416666666666669,734950.2708333334,-0.33760629487595095,725.8541666666667,2.2821740957339185,0.0011666097172683394,-48520.39583333333,278281.7808159292,0.5073314,253.23167,3.0595238,0.32684824,0.32250817464501147,
2_2_28,541.5,8,255,-24.342302,0.10416666666666669,2721386.4791666665,-0.1468396548103154,1067.2708333333333,2.2821740957339185,0.008353735859650203,-47072.5625,1245246.721788168,-29.719732,0.10416666666666669,2721386.4791666665,-0.1468396548103154,1067.2708333333333,2.2821740957339185,0.008353735859650203,-47072.5625,1245246.721788168,0.23545706,255.73961,1.615942,0.6188341,0.32250817464501147,
2_2_29,660.0,8,630,-23.746494,0.10416666666666669,328285.5625,-0.27245778218109906,440.4791666666667,2.2821740957339185,0.008600367085687429,-48025.979166666664,141099.10894092917,-30.32282,0.10416666666666669,328285.5625,-0.27245778218109906,440.4791666666667,2.2821740957339185,0.008600367085687429,-48025.979166666664,141099.10894092917,0.47727272,254.82954,2.826087,0.35384616,0.32250817464501147,
2_2_30,749.5,8,677,-23.637877,0.10416666666666669,633529.8125,-0.2562535439514212,667.8958333333333,2.2821740957339185,2.5536923432904025E-4,-48245.06249999999,255667.24262145162,-29.713795,0.10416666666666669,633529.8125,-0.2562535439514212,667.8958333333333,2.2821740957339185,2.5536923432904025E-4,-48245.06249999999,255667.24262145162,0.45163444,298.31088,2.647202,0.37775734,0.32250817464501147,
2_2_31,702.0,8,482,-23.845415,0.10416666666666669,1184321.5416666665,-0.4228641238705078,956.4999999999999,2.2821740957339185,3.999754523731586E-6,-48547.75,416215.85069441795,-30.712618,0.10416666666666669,1184321.5416666665,-0.4228641238705078,956.4999999999999,2.2821740957339185,3.999754523731586E-6,-48547.75,416215.85069441795,0.34330484,309.63177,2.0455532,0.48886532,0.32250817464501147,
2_2_32,577.0,8,92,-23.471,0.10416666666666669,1737060.020833333,-0.1922974055095251,1062.9791666666665,2.2821740957339185,1.0192152595571887E-4,-47989.270833333336,746131.6436630785,-30.57662,0.10416666666666669,1737060.020833333,-0.1922974055095251,1062.9791666666665,2.2821740957339185,1.0192152595571887E-4,-47989.270833333336,746131.6436630785,0.0797227,286.66638,1.173258,0.85232747,0.32250817464501147,
2_2_33,645.5,8,365,-23.450954,0.10416666666666669,2127217.3541666665,-0.09047724234817221,1195.7708333333333,2.2821740957339185,1.0186207811617311E-4,-46729.8125,982235.6210936904,-30.880932,0.10416666666666669,2127217.3541666665,-0.09047724234817221,1195.7708333333333,2.2821740957339185,1.0186207811617311E-4,-46729.8125,982235.6210936904,0.28272656,296.9512,1.788337,0.55917877,0.32250817464501147,
2_2_34,677.0,8,236,-22.590036,0.10416666666666669,3071675.4375,-0.059708307863858986,1432.8541666666667,2.2821740957339185,1.1946379859345221E-4,-45919.1875,1586864.9978298843,-29.961441,0.10416666666666669,3071675.4375,-0.059708307863858986,1432.8541666666667,2.2821740957339185,1.1946379859345221E-4,-45919.1875,1586864.9978298843,0.17429838,328.2164,1.4221824,0.70314467,0.32250817464501147,
2_2_35,596.5,8,397,-24.149643,0.10416666666666669,3570053.395833333,0.07418696101050774,1544.0208333333333,2.2821740957339185,1.1901886991570897E-4,-45895.35416666667,2018258.3728298247,-30.382845,0.10416666666666669,3570053.395833333,0.07418696101050774,1544.0208333333333,2.2821740957339185,1.1901886991570897E-4,-45895.35416666667,2018258.3728298247,0.33277452,265.22214,1.9974874,0.50062895,0.32250817464501147,
2_2_36,556.0,8,292,-23.155888,0.10416666666666669,2317780.125,-0.22935274446406007,1100.25,2.2821740957339185,8.810803141366702E-4,-46180.87499999999,1038037.6293402463,-29.974617,0.10416666666666669,2317780.125,-0.22935274446406007,1100.25,2.2821740957339185,8.810803141366702E-4,-46180.87499999999,1038037.6293402463,0.26258993,258.83093,1.7121952,0.5840456,0.32250817464501147,
2_2_37,476.5,8,321,-23.734087,0.10416666666666669,348642.5,-0.1889309117437572,487.66666666666663,2.2821740957339185,7.871234895972602E-4,-46530.833333333336,147192.57378470898,-31.269056,0.10416666666666669,348642.5,-0.1889309117437572,487.66666666666663,2.2821740957339185,7.871234895972602E-4,-46530.833333333336,147192.57378470898,0.33683106,211.21931,2.015823,0.49607536,0.32250817464501147,
2_2_38,710.5,8,455,-23.515965,0.10416666666666669,839004.9583333333,-0.17789329452385602,711.5416666666665,2.2821740957339185,1.78338576102461E-4,-47115.20833333333,352758.956597209,-30.931248,0.10416666666666669,839004.9583333333,-0.17789329452385602,711.5416666666665,2.2821740957339185,1.78338576102461E-4,-47115.20833333333,352758.956597209,0.32019705,318.82758,1.942029,0.51492536,0.32250817464501147,
2_2_39,593.0,8,140,-24.901138,0.10416666666666669,1481538.9791666665,-0.20139393932493788,983.6458333333333,2.2821740957339185,1.9728443910476214E-4,-47890.9375,609548.0707465112,-31.288332,0.10416666666666669,1481538.9791666665,-0.20139393932493788,983.6458333333333,2.2821740957339185,1.9728443910476214E-4,-47890.9375,609548.0707465112,0.11804385,292.36847,1.2676864,0.7888386,0.32250817464501147,
2_2_40,710.0,8,366,-24.944626,0.10416666666666669,1277178.7916666667,-0.2680732549424847,914.2083333333333,2.2821740957339185,2.9636940141355477E-5,-48411.291666666664,481926.1267360449,-30.317656,0.10416666666666669,1277178.7916666667,-0.2680732549424847,914.2083333333333,2.2821740957339185,2.9636940141355477E-5,-48411.291666666664,481926.1267360449,0.2577465,331.4162,1.6944971,0.5901456,0.32250817464501147,
2_2_41,558.0,8,498,-23.955006,0.10416666666666669,607521.6666666666,-0.07436927385741661,679.25,2.2821740957339185,6.94849669168966E-6,-48776.875,285445.5234374702,-30.424196,0.10416666666666669,607521.6666666666,-0.07436927385741661,679.25,2.2821740957339185,6.94849669168966E-6,-48776.875,285445.5234374702,0.44623655,223.44354,2.6116505,0.38289964,0.32250817464501147,
2_2_42,594.5,8,555,-23.846874,0.10416666666666669,6461964.916666666,0.09146269620708884,1932.4583333333333,2.2821740957339185,1.3648450682393886E-5,-44572.70833333333,3549562.599826351,-30.245104,0.10416666666666669,6461964.916666666,0.09146269620708884,1932.4583333333333,2.2821740957339185,1.3648450682393886E-5,-44572.70833333333,3549562.599826351,0.4667788,232.48444,2.7507887,0.3635321,0.32250817464501147,
2_2_43,1139.0,8,1450,-23.653528,0.10416666666666669,5935729.708333333,-0.005272362512628581,1681.2916666666663,2.2821740957339185,2.658082793940912E-4,-45571.0,3105508.1840277314,-30.129375,0.10416666666666669,5935729.708333333,-0.005272362512628581,1681.2916666666663,2.2821740957339185,2.658082793940912E-4,-45571.0,3105508.1840277314,0.63652325,338.7603,4.5024157,0.222103,0.32250817464501147,
2_2_44,1023.0,8,1202,-24.12831,0.10416666666666669,8206830.479166667,-0.07487123392093756,1997.4791666666665,2.2821740957339185,2.6016914017670123E-4,-45692.770833333336,3930806.2339408994,-31.244753,0.10416666666666669,8206830.479166667,-0.07487123392093756,1997.4791666666665,2.2821740957339185,2.6016914017670123E-4,-45692.770833333336,3930806.2339408994,0.58748776,334.95993,3.8483412,0.25985223,0.32250817464501147,
2_2_45,990.5,8,1207,-24.94365,0.10416666666666669,9114260.916666668,-0.12180124607581239,2238.8333333333335,2.2821740957339185,3.6287701284442916E-6,-45960.75,4194532.374131888,-30.45661,0.10416666666666669,9114260.916666668,-0.12180124607581239,2238.8333333333335,2.2821740957339185,3.6287701284442916E-6,-45960.75,4194532.374131888,0.6092882,311.39728,4.118863,0.24278544,0.32250817464501147,
2_2_46,632.0,8,384,-24.15587,0.10416666666666669,7316764.312499999,-0.11405319508637457,1951.0624999999998,2.2821740957339185,1.0327261613109526E-4,-45774.854166666664,3378779.1870658696,-30.24501,0.10416666666666669,7316764.312499999,-0.11405319508637457,1951.0624999999998,2.2821740957339185,1.0327261613109526E-4,-45774.854166666664,3378779.1870658696,0.30379745,286.83545,1.8727273,0.5339806,0.32250817464501147,
2_2_47,729.5,8,411,-23.596802,0.10416666666666669,4757177.145833333,0.06232936510948231,1675.3541666666667,2.2821740957339185,1.0242774804027434E-4,-44676.145833333336,2525756.759982601,-30.052355,0.10416666666666669,4757177.145833333,0.06232936510948231,1675.3541666666667,2.2821740957339185,1.0242774804027434E-4,-44676.145833333336,2525756.759982601,0.2816998,335.80536,1.7843511,0.5604278,0.32250817464501147,
2_2_48,592.5,8,515,-21.484213,0.10416666666666669,4300761.645833333,0.11228305590818735,1715.270833333333,2.2821740957339185,3.78866637251417E-6,-43204.64583333333,2495758.8572048247,-30.263172,0.10416666666666669,4300761.645833333,0.11228305590818735,1715.270833333333,2.2821740957339185,3.78866637251417E-6,-43204.64583333333,2495758.8572048247,0.43459916,240.29536,2.5373135,0.39411765,0.32250817464501147,
2_2_49,523.5,8,319,-19.87385,0.10416666666666669,3975754.208333333,0.17156800112872805,1663.208333333333,2.2821740957339185,6.0712425818891455E-6,-42857.91666666667,2438356.857638806,-28.898415,0.10416666666666669,3975754.208333333,0.17156800112872805,1663.208333333333,2.2821740957339185,6.0712425818891455E-6,-42857.91666666667,2438356.857638806,0.30468005,237.45177,1.8763736,0.5329429,0.32250817464501147,
2_2_50,606.5,8,191,-22.558035,0.10416666666666669,3765864.2916666665,0.17505045373049943,1525.375,2.2821740957339185,7.691685408200146E-4,-43917.875,2305656.796006888,-30.906416,0.10416666666666669,3765864.2916666665,0.17505045373049943,1525.375,2.2821740957339185,7.691685408200146E-4,-43917.875,2305656.796006888,0.15746084,295.73123,1.3737769,0.72792023,0.32250817464501147,
2_2_51,622.5,8,341,-23.14672,0.10416666666666669,2550087.75,0.1309992700058086,1208.25,2.2821740957339185,7.686801563647399E-4,-44984.08333333333,1527379.7196179777,-31.032974,0.10416666666666669,2550087.75,0.1309992700058086,1208.25,2.2821740957339185,7.686801563647399E-4,-44984.08333333333,1527379.7196179777,0.2738956,287.9004,1.7544248,0.5699874,0.32250817464501147,
2_2_52,909.0,8,904,-23.340734,0.10416666666666669,2429928.291666667,0.12858114031599943,1277.4166666666667,2.2821740957339185,5.190848238930355E-6,-45496.791666666664,1505176.0538193733,-30.276457,0.10416666666666669,2429928.291666667,0.12858114031599943,1277.4166666666667,2.2821740957339185,5.190848238930355E-6,-45496.791666666664,1505176.0538193733,0.49724972,342.12155,2.9781182,0.3357825,0.32250817464501147,
2_2_53,1290.0,8,1124,-22.728027,0.10416666666666669,2730469.479166667,0.25051501197281184,1388.9375,2.2821740957339185,2.5485379248354452E-5,-46268.895833333336,1806791.633246556,-30.386854,0.10416666666666669,2730469.479166667,0.25051501197281184,1388.9375,2.2821740957339185,2.5485379248354452E-5,-46268.895833333336,1806791.633246556,0.4356589,522.57983,2.543956,0.39308855,0.32250817464501147,
2_2_54,768.5,8,763,-24.4797,0.10416666666666669,2901092.4583333335,0.14448529143705133,1372.6249999999998,2.2821740957339185,2.5953228089766814E-5,-47239.208333333336,1683282.5711805224,-30.41472,0.10416666666666669,2901092.4583333335,0.14448529143705133,1372.6249999999998,2.2821740957339185,2.5953228089766814E-5,-47239.208333333336,1683282.5711805224,0.4964216,289.5576,2.9715762,0.33652174,0.32250817464501147,
2_2_55,643.5,8,569,-24.734844,0.10416666666666669,2037990.1041666665,-0.019270773804425906,1152.2708333333333,2.2821740957339185,3.909494024653565E-6,-48017.27083333333,1029633.9769965708,-30.293991,0.10416666666666669,2037990.1041666665,-0.019270773804425906,1152.2708333333333,2.2821740957339185,3.909494024653565E-6,-48017.27083333333,1029633.9769965708,0.44211343,258.85938,2.5849583,0.38685346,0.32250817464501147,
2_2_56,858.0,8,1132,-20.487799,0.10416666666666669,4755183.520833333,-0.062446495143700195,1492.8124999999998,2.2821740957339185,1.3316248206929184E-5,-41474.1875,2314783.3606770635,-31.29947,0.10416666666666669,4755183.520833333,-0.062446495143700195,1492.8124999999998,2.2821740957339185,1.3316248206929184E-5,-41474.1875,2314783.3606770635,0.65967363,242.31235,4.8767123,0.20505618,0.32250817464501147,
2_2_57,905.5,8,817,-19.676725,0.10416666666666669,5914238.979166666,0.012966028717787681,1641.1458333333333,2.2821740957339185,0.0013642888416375808,-41907.27083333333,3133271.57595481,-30.912067,0.10416666666666669,5914238.979166666,0.012966028717787681,1641.1458333333333,2.2821740957339185,0.0013642888416375808,-41907.27083333333,3133271.57595481,0.45113197,360.6063,2.6438632,0.3782344,0.32250817464501147,
2_2_58,1217.0,8,1430,-19.762375,0.10416666666666669,8033113.25,-0.01581886691623019,1839.0416666666665,2.2821740957339185,0.0013764379296400855,-41802.79166666667,4130879.4704860747,-30.565907,0.10416666666666669,8033113.25,-0.01581886691623019,1839.0416666666665,2.2821740957339185,0.0013764379296400855,-41802.79166666667,4130879.4704860747,0.5875103,398.4651,3.8486056,0.25983438,0.32250817464501147,
2_2_59,1086.0,8,1136,-19.41233,0.10416666666666669,8829774.8125,-0.01224189739192863,2037.645833333333,2.2821740957339185,8.502257924497015E-5,-42045.8125,4579150.152343705,-30.484219,0.10416666666666669,8829774.8125,-0.01224189739192863,2037.645833333333,2.2821740957339185,8.502257924497015E-5,-42045.8125,4579150.152343705,0.52302027,394.46225,3.1930501,0.31318018,0.32250817464501147,
2_2_60,914.5,8,919,-20.098356,0.10416666666666669,7119156.6875,-0.014996639052351657,1809.9791666666665,2.2821740957339185,3.427278927190503E-4,-42225.9375,3676969.855468735,-31.282785,0.10416666666666669,7119156.6875,-0.014996639052351657,1809.9791666666665,2.2821740957339185,3.427278927190503E-4,-42225.9375,3676969.855468735,0.50246036,341.80972,3.0197802,0.33114994,0.32250817464501147,
2_2_61,1056.0,8,1344,-20.264013,0.10416666666666669,4349892.229166666,0.0034491705540119766,1413.5208333333333,2.2821740957339185,3.458257856027141E-4,-41792.9375,2240441.0551214516,-30.951176,0.10416666666666669,4349892.229166666,0.0034491705540119766,1413.5208333333333,2.2821740957339185,3.458257856027141E-4,-41792.9375,2240441.0551214516,0.6363636,314.18182,4.5,0.22222222,0.32250817464501147,
2_2_62,980.5,8,1257,-19.598005,0.10416666666666669,2197077.354166667,0.040337205115307695,992.2291666666667,2.2821740957339185,3.532599501004496E-4,-40858.64583333333,1052214.8519964665,-31.202602,0.10416666666666669,2197077.354166667,0.040337205115307695,992.2291666666667,2.2821740957339185,3.532599501004496E-4,-40858.64583333333,1052214.8519964665,0.6409995,288.81592,4.5710225,0.21876942,0.32250817464501147,
2_2_63,956.0,8,1098,-20.174883,0.10416666666666669,1306918.3125,-0.14714511205891792,776.3958333333335,2.2821740957339185,3.5981367152950063E-4,-40700.8125,566889.0603297949,-31.75188,0.10416666666666669,1306918.3125,-0.14714511205891792,776.3958333333335,2.2821740957339185,3.5981367152950063E-4,-40700.8125,566889.0603297949,0.5742678,320.3635,3.6977887,0.2704319,0.32250817464501147,
2_2_64,993.5,8,1095,-20.277344,0.10416666666666669,2021543.770833333,0.017796732761247616,934.0624999999999,2.2821740957339185,5.149773418144962E-4,-41491.8125,1026067.15234375,-30.494486,0.10416666666666669,2021543.770833333,0.017796732761247616,934.0624999999999,2.2821740957339185,5.149773418144962E-4,-41491.8125,1026067.15234375,0.551082,345.8913,3.455157,0.28942245,0.32250817464501147,
2_2_65,765.5,8,873,-20.441175,0.10416666666666669,2486638.0208333335,0.06582124845717105,1154.9791666666667,2.2821740957339185,1.6522151502249114E-4,-42339.729166666664,1377529.9891492873,-30.79268,0.10416666666666669,2486638.0208333335,0.06582124845717105,1154.9791666666667,2.2821740957339185,1.6522151502249114E-4,-42339.729166666664,1377529.9891492873,0.5702155,258.30045,3.6534956,0.2737105,0.32250817464501147,
2_2_66,665.0,8,716,-20.973934,0.10416666666666669,2035298.1875,0.08151116915694698,1084.5625,2.2821740957339185,1.4697045710782905E-5,-42863.52083333333,1162673.7009548247,-30.693666,0.10416666666666669,2035298.1875,0.08151116915694698,1084.5625,2.2821740957339185,1.4697045710782905E-5,-42863.52083333333,1162673.7009548247,0.5383459,236.1361,3.3322475,0.30009776,0.32250817464501147,
2_2_67,797.5,8,467,-21.310694,0.10416666666666669,2031597.7083333335,0.10228108311386803,1073.75,2.2821740957339185,1.5987417248123145E-5,-43576.333333333336,1136351.2352430373,-30.20064,0.10416666666666669,2031597.7083333335,0.10228108311386803,1073.75,2.2821740957339185,1.5987417248123145E-5,-43576.333333333336,1136351.2352430373,0.29278997,364.56677,1.8280141,0.5470417,0.32250817464501147,
2_2_68,896.5,8,953,-21.709827,0.10416666666666669,2526743.0208333335,0.20660631354483544,1261.5625,2.2821740957339185,5.353091936206728E-6,-44527.39583333333,1561768.1019964963,-30.62858,0.10416666666666669,2526743.0208333335,0.20660631354483544,1261.5625,2.2821740957339185,5.353091936206728E-6,-44527.39583333333,1561768.1019964963,0.5315114,321.6174,3.2690477,0.3058995,0.32250817464501147,
2_2_69,1220.0,8,1628,-22.480831,0.10416666666666669,3358269.6041666665,0.14207358503035522,1558.6458333333333,2.2821740957339185,2.7879112671268495E-6,-45235.520833333336,2173765.577690959,-31.263815,0.10416666666666669,3358269.6041666665,0.14207358503035522,1558.6458333333333,2.2821740957339185,2.7879112671268495E-6,-45235.520833333336,2173765.577690959,0.66721314,338.44427,5.0098524,0.19960669,0.32250817464501147,
2_2_70,635.5,8,569,-20.037159,0.10416666666666669,5165607.645833333,-0.034285713469528745,1645.8125000000002,2.2821740957339185,1.6929249010477623E-5,-41826.104166666664,2596148.2235242873,-30.983652,0.10416666666666669,5165607.645833333,-0.034285713469528745,1645.8125000000002,2.2821740957339185,1.6929249010477623E-5,-41826.104166666664,2596148.2235242873,0.44767898,254.06766,2.6210825,0.38152173,0.32250817464501147,
2_2_71,595.0,8,644,-19.755903,0.10416666666666669,3378772.083333333,-0.02651399406995289,1276.375,2.2821740957339185,0.001364507225304574,-41213.833333333336,1700344.8576388657,-30.580984,0.10416666666666669,3378772.083333333,-0.02651399406995289,1276.375,2.2821740957339185,0.001364507225304574,-41213.833333333336,1700344.8576388657,0.5411765,210.37059,3.3589745,0.2977099,0.32250817464501147,
2_2_72,994.0,8,962,-19.72425,0.10416666666666669,2323343.7291666665,0.01666029606140279,1015.3541666666666,2.2821740957339185,0.001378104535684261,-40725.770833333336,1233149.8953993022,-30.815338,0.10416666666666669,2323343.7291666665,0.01666029606140279,1015.3541666666666,2.2821740957339185,0.001378104535684261,-40725.770833333336,1233149.8953993022,0.4839034,380.62122,2.8752437,0.34779662,0.32250817464501147,
2_2_73,1030.0,8,1470,-19.65111,0.10416666666666669,1970822.0416666667,-0.0066224200344637,1031.4166666666667,2.2821740957339185,8.542923628696006E-5,-40662.75,1037965.6345485747,-30.996843,0.10416666666666669,1970822.0416666667,-0.0066224200344637,1031.4166666666667,2.2821740957339185,8.542923628696006E-5,-40662.75,1037965.6345485747,0.71359223,252.75485,5.983051,0.16713881,0.32250817464501147,
2_2_74,872.0,8,1084,-20.066132,0.10416666666666669,1796031.1666666665,-0.1478514840588697,980.5,2.2821740957339185,3.427582408794854E-4,-40231.29166666667,795337.5529513657,-33.63741,0.10416666666666669,1796031.1666666665,-0.1478514840588697,980.5,2.2821740957339185,3.427582408794854E-4,-40231.29166666667,795337.5529513657,0.6215596,267.55734,4.2848487,0.23338048,0.32250817464501147,
2_2_75,1087.0,8,1396,-20.113852,0.10416666666666669,1437203.791666667,-0.18642727100975212,809.7083333333333,2.2821740957339185,3.472482437641933E-4,-39768.70833333333,586337.2491319478,-33.498077,0.10416666666666669,1437203.791666667,-0.18642727100975212,809.7083333333333,2.2821740957339185,3.472482437641933E-4,-39768.70833333333,586337.2491319478,0.6421343,319.3951,4.588689,0.21792717,0.32250817464501147,
2_2_76,1031.5,8,1201,-19.998693,0.10416666666666669,804513.8958333333,-0.2013856128530789,604.8958333333334,2.2821740957339185,3.559445170903452E-4,-39778.1875,331846.9960937351,-32.165833,0.10416666666666669,804513.8958333333,-0.2013856128530789,604.8958333333334,2.2821740957339185,3.559445170903452E-4,-39778.1875,331846.9960937351,0.5821619,340.9559,3.786543,0.26409313,0.32250817464501147,
2_2_77,1144.0,8,1332,-20.163412,0.10416666666666669,142941.35416666666,-0.1928754989749786,318.8958333333333,2.2821740957339185,3.659207869062346E-4,-40173.35416666667,61602.47873260081,-30.39505,0.10416666666666669,142941.35416666666,-0.1928754989749786,318.8958333333333,2.2821740957339185,3.659207869062346E-4,-40173.35416666667,61602.47873260081,0.5821678,378.13812,3.7866108,0.2640884,0.32250817464501147,
2_2_78,848.5,8,1007,-20.421116,0.10416666666666669,319819.29166666657,-0.10156094428697988,386.4583333333333,2.2821740957339185,5.405640730848823E-4,-40579.0,149159.4375,-30.563868,0.10416666666666669,319819.29166666657,-0.10156094428697988,386.4583333333333,2.2821740957339185,5.405640730848823E-4,-40579.0,149159.4375,0.5934001,274.8615,3.9188406,0.25517753,0.32250817464501147,
2_2_79,888.5,8,993,-20.095995,0.10416666666666669,491811.7916666666,-0.11759107515139046,532.7916666666666,2.2821740957339185,2.022114623010627E-4,-41012.666666666664,216855.8576388806,-30.501932,0.10416666666666669,491811.7916666666,-0.11759107515139046,532.7916666666666,2.2821740957339185,2.022114623010627E-4,-41012.666666666664,216855.8576388806,0.55880696,305.52615,3.5331633,0.28303248,0.32250817464501147,
2_2_80,1042.0,8,1470,-20.766376,0.10416666666666669,412345.39583333326,0.010847332812775924,529.9791666666666,2.2821740957339185,3.112351679506793E-5,-41345.0625,188522.1072048396,-30.447535,0.10416666666666669,412345.39583333326,0.010847332812775924,529.9791666666666,2.2821740957339185,3.112351679506793E-5,-41345.0625,188522.1072048396,0.7053743,261.77496,5.788274,0.17276308,0.32250817464501147,
2_2_81,881.5,8,1123,-20.846203,0.10416666666666669,279044.2708333334,0.38433096474855694,447.0208333333333,2.2821740957339185,5.649105392885524E-5,-41877.895833333336,190677.22352430224,-30.798998,0.10416666666666669,279044.2708333334,0.38433096474855694,447.0208333333333,2.2821740957339185,5.649105392885524E-5,-41877.895833333336,190677.22352430224,0.63698244,261.91718,4.509375,0.22176023,0.32250817464501147,
